x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,label,video_file
0.4809800982475281,0.13498373329639435,-0.23087078332901,0.9967424869537354,0.48927560448646545,0.11287359893321991,-0.2614721357822418,0.9956461787223816,0.49151846766471863,0.11295007914304733,-0.26140719652175903,0.9943478107452393,0.4931730329990387,0.11298154294490814,-0.26142609119415283,0.9945501685142517,0.48457375168800354,0.108687624335289,-0.2334926724433899,0.9950539469718933,0.48393523693084717,0.1053452119231224,-0.2335653007030487,0.994632363319397,0.4831562638282776,0.10241276770830154,-0.2337225377559662,0.9963206052780151,0.5081242918968201,0.11423319578170776,-0.2963886559009552,0.9921717047691345,0.49949511885643005,0.10698920488357544,-0.18848969042301178,0.9962491989135742,0.48803290724754333,0.15335595607757568,-0.2386413961648941,0.9972798228263855,0.4816228747367859,0.15256638824939728,-0.20305074751377106,0.9980483651161194,0.5191470384597778,0.2390744835138321,-0.3274151086807251,0.9931042790412903,0.5359659790992737,0.1731584072113037,-0.08983272314071655,0.9988454580307007,0.4685664176940918,0.3425198495388031,-0.2812330722808838,0.6421496272087097,0.4790154695510864,0.24475771188735962,0.0878608450293541,0.9268147349357605,0.40012848377227783,0.3550514578819275,-0.226656973361969,0.6366824507713318,0.3983561098575592,0.2013797163963318,0.14042231440544128,0.944817841053009,0.38558322191238403,0.3614251911640167,-0.24649667739868164,0.5730071067810059,0.38892024755477905,0.1918567419052124,0.13972041010856628,0.927074134349823,0.39140403270721436,0.3319159746170044,-0.2600304186344147,0.5506801009178162,0.3918468952178955,0.18940624594688416,0.10031452029943466,0.9228705763816833,0.39928802847862244,0.33839091658592224,-0.23783639073371887,0.5509680509567261,0.3864791989326477,0.20028923451900482,0.1249595507979393,0.9138761758804321,0.5726222395896912,0.475532203912735,-0.09853498637676239,0.9968885183334351,0.581709623336792,0.43727144598960876,0.09825217723846436,0.9978699088096619,0.56532883644104,0.5610436797142029,0.21988220512866974,0.9128944873809814,0.5779932141304016,0.5310885906219482,0.43621712923049927,0.8889707326889038,0.5965455770492554,0.653727650642395,0.5656691789627075,0.8502353429794312,0.5900188684463501,0.6209219098091125,0.7875497341156006,0.8140870928764343,0.6088855266571045,0.6566357016563416,0.6001425981521606,0.7688183784484863,0.6090625524520874,0.6337122917175293,0.8299623727798462,0.6905660033226013,0.5885822176933289,0.6821060180664062,0.5924094319343567,0.8172436356544495,0.561607301235199,0.6533493399620056,0.8838891983032227,0.7640302181243896,NonAssistive,E04.mp4
0.47885861992836,0.13886868953704834,-0.27180907130241394,0.9934371113777161,0.4940641522407532,0.12215814739465714,-0.29476478695869446,0.9925499558448792,0.49732595682144165,0.1284555196762085,-0.29474958777427673,0.9913356900215149,0.49860724806785583,0.12911926209926605,-0.2948055565357208,0.9917899966239929,0.48909124732017517,0.11530353128910065,-0.2764876186847687,0.9885531067848206,0.4876454174518585,0.11097420006990433,-0.2766214907169342,0.9875800609588623,0.4877474308013916,0.11577294021844864,-0.27685266733169556,0.9909693002700806,0.5072541832923889,0.14227572083473206,-0.328341543674469,0.9868611693382263,0.5004652738571167,0.12329714745283127,-0.2040265053510666,0.9895449280738831,0.48392874002456665,0.15689483284950256,-0.2645534574985504,0.992933988571167,0.4798835217952728,0.154367133975029,-0.241919606924057,0.993607759475708,0.5271707773208618,0.23700784146785736,-0.3655436336994171,0.9936074018478394,0.5294728875160217,0.18135131895542145,-0.10613623261451721,0.9984921216964722,0.47799402475357056,0.33811652660369873,-0.3346572816371918,0.6716029644012451,0.4795674681663513,0.2695408761501312,0.05694027617573738,0.8706793189048767,0.38741540908813477,0.34330248832702637,-0.3528553247451782,0.6690784692764282,0.39764389395713806,0.25892773270606995,0.08879590779542923,0.9220198392868042,0.3694636821746826,0.32844364643096924,-0.40687668323516846,0.6116006970405579,0.38446757197380066,0.2492792159318924,0.08226287364959717,0.9102317690849304,0.37219569087028503,0.307816743850708,-0.4151455760002136,0.5918332934379578,0.3867519497871399,0.2432614266872406,0.04030701145529747,0.9080228209495544,0.38040533661842346,0.31446346640586853,-0.3573101758956909,0.5904391407966614,0.38646188378334045,0.2471245378255844,0.07262168824672699,0.8968696594238281,0.5629243850708008,0.4701942205429077,-0.10221388190984726,0.9967432022094727,0.572715163230896,0.42806345224380493,0.1020301952958107,0.9971469640731812,0.5503349900245667,0.554000735282898,0.22959524393081665,0.901495099067688,0.5458024144172668,0.5157849192619324,0.4338815212249756,0.8238242268562317,0.589399516582489,0.6369522213935852,0.5436720252037048,0.851948082447052,0.5737383365631104,0.6025938987731934,0.7773606181144714,0.7696107625961304,0.6046267747879028,0.6406620144844055,0.5773614048957825,0.7814786434173584,0.600785493850708,0.6151840090751648,0.8182328343391418,0.6721988916397095,0.5847078561782837,0.6680988669395447,0.581644594669342,0.8119080662727356,0.5645841360092163,0.6391453742980957,0.8564282059669495,0.7220362424850464,NonAssistive,E04.mp4
0.4712783098220825,0.14609785377979279,-0.28694653511047363,0.9937089085578918,0.4893264174461365,0.1307046115398407,-0.3089538514614105,0.9929518699645996,0.49195149540901184,0.1397441178560257,-0.30896928906440735,0.991858184337616,0.4923252761363983,0.1407299041748047,-0.30908721685409546,0.9922899007797241,0.4864640533924103,0.12351447343826294,-0.29361259937286377,0.9888646006584167,0.48554158210754395,0.11946164816617966,-0.29374924302101135,0.9879305362701416,0.48451417684555054,0.11954829096794128,-0.29390472173690796,0.9912425875663757,0.4982980787754059,0.16096842288970947,-0.3803030848503113,0.9875844120979309,0.500928521156311,0.1348249465227127,-0.24523530900478363,0.9898903965950012,0.47669678926467896,0.16439272463321686,-0.26942622661590576,0.9932319521903992,0.47644856572151184,0.15603148937225342,-0.2583642899990082,0.9938157796859741,0.5258057713508606,0.2474166601896286,-0.40171346068382263,0.9941896796226501,0.548632025718689,0.17237980663776398,-0.13045677542686462,0.9984471797943115,0.45997583866119385,0.33221951127052307,-0.311495304107666,0.7018058896064758,0.48729392886161804,0.24579384922981262,0.09036102890968323,0.8169341087341309,0.37184008955955505,0.3352832496166229,-0.24126431345939636,0.6984484195709229,0.40017473697662354,0.24829019606113434,0.1952516734600067,0.8917341828346252,0.3558696210384369,0.31837067008018494,-0.28221774101257324,0.6461115479469299,0.38352692127227783,0.24015799164772034,0.19716449081897736,0.8902308344841003,0.36046791076660156,0.30337589979171753,-0.30290794372558594,0.6285276412963867,0.3852144479751587,0.23811334371566772,0.15487954020500183,0.8894632458686829,0.3651654124259949,0.3086417615413666,-0.24662752449512482,0.6254256367683411,0.3878161907196045,0.24597251415252686,0.1818004846572876,0.8760939836502075,0.5593108534812927,0.46813440322875977,-0.1100369244813919,0.996928334236145,0.5689942836761475,0.40237724781036377,0.1096925288438797,0.9969295263290405,0.5496200919151306,0.5749146342277527,0.23565858602523804,0.9036879539489746,0.5401684045791626,0.5069523453712463,0.45945101976394653,0.7709157466888428,0.5901086926460266,0.6586090326309204,0.5434131026268005,0.8625907897949219,0.5692099332809448,0.6022195816040039,0.8151236176490784,0.7380516529083252,0.6039258241653442,0.6630021929740906,0.5793083906173706,0.7990661263465881,0.6046128869056702,0.6222854256629944,0.8568963408470154,0.6598626971244812,0.5777746438980103,0.6738271713256836,0.5846219062805176,0.8182997703552246,0.5600388050079346,0.6278660893440247,0.900569498538971,0.6891619563102722,NonAssistive,E04.mp4
0.47827231884002686,0.16592176258563995,-0.32593828439712524,0.9941670894622803,0.4869636595249176,0.15284864604473114,-0.3665882647037506,0.9935240149497986,0.4890742599964142,0.1552015095949173,-0.3665694296360016,0.9925404191017151,0.4831268787384033,0.1657923460006714,-0.36663615703582764,0.9929419755935669,0.4813143312931061,0.142145574092865,-0.33720695972442627,0.9896373748779297,0.47802746295928955,0.13900326192378998,-0.337289959192276,0.9887272715568542,0.4760739803314209,0.13683587312698364,-0.33730557560920715,0.9918195009231567,0.4978677034378052,0.17300857603549957,-0.39349037408828735,0.9886351823806763,0.4874996840953827,0.15015321969985962,-0.27966517210006714,0.9905933141708374,0.48787567019462585,0.1796683967113495,-0.32930681109428406,0.993722677230835,0.48038023710250854,0.17248493432998657,-0.2918795049190521,0.9942235946655273,0.5249013304710388,0.24901777505874634,-0.3935720920562744,0.9947357177734375,0.5303205847740173,0.18273699283599854,-0.13909763097763062,0.9984697103500366,0.4419293701648712,0.32927218079566956,-0.30923548340797424,0.7297232151031494,0.4750978350639343,0.2504040002822876,0.06139126792550087,0.7675184011459351,0.3687461316585541,0.32985344529151917,-0.22280903160572052,0.7245492935180664,0.39370056986808777,0.25001272559165955,0.11960035562515259,0.8521934151649475,0.35128119587898254,0.3127303421497345,-0.2590912878513336,0.6765004992485046,0.3805442154407501,0.24686028063297272,0.11819564551115036,0.8601606488227844,0.3561762869358063,0.2978065311908722,-0.27374643087387085,0.6608335375785828,0.38257813453674316,0.24003873765468597,0.07934067398309708,0.8603441119194031,0.36190488934516907,0.3033979535102844,-0.2260686755180359,0.6558082699775696,0.38568779826164246,0.24990367889404297,0.10592968016862869,0.8454756140708923,0.5616345405578613,0.45268750190734863,-0.10382648557424545,0.9971079230308533,0.5678405165672302,0.3971939980983734,0.10353981703519821,0.9966912269592285,0.5466991066932678,0.5649512410163879,0.1929960548877716,0.9084018468856812,0.5329269766807556,0.5075075030326843,0.4056546688079834,0.7382860779762268,0.5904060006141663,0.658906877040863,0.46537497639656067,0.8732529282569885,0.5664808750152588,0.6047129034996033,0.7293431758880615,0.7163293957710266,0.6032753586769104,0.6645076274871826,0.4961434602737427,0.8154895305633545,0.5993375778198242,0.6231968998908997,0.7694239616394043,0.6489792466163635,0.5791035294532776,0.672914981842041,0.48959076404571533,0.8287614583969116,0.5568289756774902,0.6341938972473145,0.7955605983734131,0.6675145626068115,NonAssistive,E04.mp4
0.47332730889320374,0.16197443008422852,-0.3520379066467285,0.9943328499794006,0.47660472989082336,0.1463913768529892,-0.38860777020454407,0.993821918964386,0.4804355502128601,0.14816507697105408,-0.3885904550552368,0.9929497241973877,0.48057740926742554,0.1537172645330429,-0.38864046335220337,0.9933576583862305,0.47178009152412415,0.13746997714042664,-0.3565748929977417,0.9898303747177124,0.47033989429473877,0.13490892946720123,-0.35671329498291016,0.9889150261878967,0.4686654210090637,0.13349343836307526,-0.35678645968437195,0.9919612407684326,0.4930735230445862,0.16223298013210297,-0.42106330394744873,0.9892762303352356,0.48443305492401123,0.1468343436717987,-0.2886601686477661,0.9907673001289368,0.48022913932800293,0.17857377231121063,-0.35559457540512085,0.9939626455307007,0.4759327471256256,0.1712740659713745,-0.3135528266429901,0.9942473769187927,0.5298687219619751,0.24364185333251953,-0.4292355477809906,0.995235025882721,0.5261168479919434,0.18112929165363312,-0.14078623056411743,0.998491644859314,0.4769951403141022,0.32843607664108276,-0.387302041053772,0.7553192377090454,0.47622933983802795,0.2555975019931793,0.1098531112074852,0.7276426553726196,0.37409448623657227,0.3356541097164154,-0.35539934039115906,0.7500870227813721,0.39218470454216003,0.2658229470252991,0.1982976198196411,0.8321564197540283,0.3521440029144287,0.3176361620426178,-0.40076789259910583,0.7062087059020996,0.37792617082595825,0.2651863694190979,0.20257551968097687,0.846601665019989,0.35701313614845276,0.3018922507762909,-0.41386279463768005,0.6922181248664856,0.38053804636001587,0.2642844319343567,0.16003063321113586,0.8479094505310059,0.363802969455719,0.30821600556373596,-0.35835692286491394,0.6859901547431946,0.3854296803474426,0.26828762888908386,0.18386122584342957,0.8319507241249084,0.5643572211265564,0.4410015940666199,-0.11047093570232391,0.9972542524337769,0.5632750391960144,0.3910728991031647,0.1102045550942421,0.996444046497345,0.542126476764679,0.5579961538314819,0.18173696100711823,0.9102895855903625,0.5251380205154419,0.5025177597999573,0.4087222218513489,0.6966156363487244,0.5903376340866089,0.6535483598709106,0.4540179371833801,0.8823387026786804,0.5658122301101685,0.61025470495224,0.7277814149856567,0.6894664168357849,0.6042649745941162,0.6586716771125793,0.4853860139846802,0.8296619653701782,0.5938683152198792,0.622505247592926,0.7643084526062012,0.6341162919998169,0.5743458271026611,0.6725019812583923,0.46605390310287476,0.8375743627548218,0.5551164746284485,0.6335225105285645,0.7837427854537964,0.647097110748291,NonAssistive,E04.mp4
0.477823942899704,0.1685340851545334,-0.36636707186698914,0.9939658045768738,0.4827222228050232,0.14888742566108704,-0.3913557231426239,0.9935172200202942,0.4857105314731598,0.14938820898532867,-0.3913819193840027,0.9927058219909668,0.4885919690132141,0.1555173546075821,-0.3914785087108612,0.9932262897491455,0.47402942180633545,0.14424270391464233,-0.36677083373069763,0.9892187714576721,0.4717062711715698,0.14198434352874756,-0.3669220805168152,0.9880748391151428,0.46904340386390686,0.14028935134410858,-0.367046594619751,0.9913840293884277,0.4988732635974884,0.1602867692708969,-0.3842870593070984,0.9890182018280029,0.4773341417312622,0.15100105106830597,-0.28295278549194336,0.9896129965782166,0.4876292049884796,0.18392086029052734,-0.3536568582057953,0.9935999512672424,0.477890282869339,0.1790696382522583,-0.32149553298950195,0.9935619235038757,0.5350989699363708,0.23728777468204498,-0.3893832862377167,0.995624840259552,0.5147752165794373,0.18788287043571472,-0.1318192332983017,0.9984893798828125,0.4809921979904175,0.3256300091743469,-0.3541378080844879,0.7782666683197021,0.4546493589878082,0.2649819850921631,0.004836139269173145,0.7098894715309143,0.3771653175354004,0.33455756306648254,-0.3257937729358673,0.7707381248474121,0.3780585527420044,0.2901429533958435,-0.04164988920092583,0.821007251739502,0.35600918531417847,0.31749463081359863,-0.36781102418899536,0.7291886806488037,0.3640612065792084,0.2777966856956482,-0.058325257152318954,0.836168646812439,0.3587952256202698,0.30340781807899475,-0.37763309478759766,0.7167370915412903,0.3634166121482849,0.27853256464004517,-0.06820680946111679,0.8384146690368652,0.3651873469352722,0.3080446422100067,-0.3303436040878296,0.7084614634513855,0.3629325330257416,0.29029107093811035,-0.0509285070002079,0.821802020072937,0.563241183757782,0.43787437677383423,-0.10228083282709122,0.9972105026245117,0.5559247136116028,0.39976873993873596,0.10192861407995224,0.9958416819572449,0.542178213596344,0.5531802773475647,0.17442552745342255,0.9095968008041382,0.5328453779220581,0.5234141945838928,0.36832186579704285,0.6596881151199341,0.5889382362365723,0.6511349678039551,0.388889342546463,0.8871702551841736,0.5684027075767517,0.6190460324287415,0.6672634482383728,0.658757209777832,0.6039572954177856,0.6608972549438477,0.41424351930618286,0.8382914662361145,0.5894178748130798,0.634737491607666,0.6941435933113098,0.6148539185523987,0.5599051117897034,0.6681143045425415,0.3784218430519104,0.8426939249038696,0.5491242408752441,0.6413674354553223,0.7166455388069153,0.6292576789855957,NonAssistive,E04.mp4
0.47687828540802,0.16586725413799286,-0.42197108268737793,0.9943177700042725,0.4833419919013977,0.14538197219371796,-0.43047451972961426,0.993891179561615,0.488023579120636,0.14638127386569977,-0.4304775297641754,0.9931231737136841,0.4935803711414337,0.15110710263252258,-0.43055397272109985,0.9936438202857971,0.47102996706962585,0.14119169116020203,-0.4155837595462799,0.9899133443832397,0.4676595628261566,0.13924069702625275,-0.41580671072006226,0.9888061881065369,0.46375319361686707,0.13807375729084015,-0.41594892740249634,0.9919165372848511,0.504504382610321,0.15882979333400726,-0.3658694326877594,0.9896063208580017,0.468211829662323,0.147677481174469,-0.3001417815685272,0.9898491501808167,0.48727327585220337,0.18162305653095245,-0.38571950793266296,0.9939480423927307,0.47361475229263306,0.177381694316864,-0.3673247992992401,0.9937868714332581,0.542330801486969,0.2254611998796463,-0.3606336712837219,0.9960030913352966,0.4749453365802765,0.1912025362253189,-0.13893036544322968,0.9985624551773071,0.5027903318405151,0.3269592821598053,-0.3484288156032562,0.7988906502723694,0.41859567165374756,0.2680703103542328,-0.2020357847213745,0.7063354849815369,0.38608184456825256,0.33715957403182983,-0.3529646396636963,0.790266752243042,0.35806944966316223,0.2838842570781708,-0.47365856170654297,0.8191218376159668,0.36234110593795776,0.32283836603164673,-0.3952505588531494,0.7505985498428345,0.34780505299568176,0.27515771985054016,-0.523448646068573,0.8329280614852905,0.3622124195098877,0.3090493679046631,-0.3956890106201172,0.7397444248199463,0.34639784693717957,0.2706604301929474,-0.5442337989807129,0.8357772827148438,0.3692370057106018,0.31350624561309814,-0.35136696696281433,0.7298656702041626,0.35294389724731445,0.28147268295288086,-0.49025070667266846,0.8196182250976562,0.5678446292877197,0.42509403824806213,-0.0921703577041626,0.9973056316375732,0.5448978543281555,0.3994227945804596,0.09169527888298035,0.9958611130714417,0.5429252982139587,0.5516262650489807,0.16396529972553253,0.9119283556938171,0.521179735660553,0.5155553817749023,0.343992680311203,0.6283509135246277,0.5874055624008179,0.6429137587547302,0.37207067012786865,0.8926766514778137,0.5668525099754333,0.6163578629493713,0.6180260181427002,0.6349184513092041,0.6032440662384033,0.6505246162414551,0.3946143686771393,0.845736026763916,0.5866860747337341,0.626334547996521,0.6462608575820923,0.5995058417320251,0.5572099685668945,0.6699387431144714,0.33039259910583496,0.8521538972854614,0.5389142036437988,0.6503666043281555,0.6314458847045898,0.6249498724937439,NonAssistive,E04.mp4
0.47374942898750305,0.1674642115831375,-0.42172303795814514,0.9942567348480225,0.48002511262893677,0.1438961923122406,-0.4310092628002167,0.9938685894012451,0.48589229583740234,0.1445356011390686,-0.43103745579719543,0.9930762648582458,0.4922932982444763,0.1487593650817871,-0.43113937973976135,0.9937211871147156,0.4669337272644043,0.14158456027507782,-0.4164886772632599,0.9899777173995972,0.4627331495285034,0.14011695981025696,-0.4166908264160156,0.9886705279350281,0.45897814631462097,0.13895969092845917,-0.4168308675289154,0.9918782114982605,0.5042085647583008,0.15550673007965088,-0.37058281898498535,0.9896694421768188,0.4623345136642456,0.14654052257537842,-0.3066226541996002,0.9888633489608765,0.4848365783691406,0.1812848597764969,-0.38749855756759644,0.9939212799072266,0.47028177976608276,0.1779441088438034,-0.36932292580604553,0.9934289455413818,0.5441146492958069,0.2217324674129486,-0.36659860610961914,0.996326208114624,0.46984219551086426,0.19241392612457275,-0.14101772010326385,0.9985429644584656,0.5102124214172363,0.32928377389907837,-0.3582268953323364,0.81718510389328,0.42324283719062805,0.271901398897171,-0.15629298985004425,0.6948537826538086,0.3807355761528015,0.3419506251811981,-0.36196455359458923,0.8073479533195496,0.3556290864944458,0.27866289019584656,-0.34113821387290955,0.8104417324066162,0.35702893137931824,0.3293142318725586,-0.3989526331424713,0.7691630721092224,0.34290164709091187,0.2663390338420868,-0.3759954869747162,0.8229002952575684,0.35843729972839355,0.31288841366767883,-0.3964025378227234,0.7596283555030823,0.34102222323417664,0.2654045820236206,-0.39827612042427063,0.8258897066116333,0.36577308177948,0.3186505138874054,-0.35794058442115784,0.7481421828269958,0.34780943393707275,0.27137288451194763,-0.35582128167152405,0.8096494078636169,0.5656437873840332,0.42386186122894287,-0.08815284073352814,0.9972254633903503,0.5413194298744202,0.4009958505630493,0.08776358515024185,0.9954203963279724,0.5376150012016296,0.5506071448326111,0.1312067210674286,0.9079339504241943,0.5197405815124512,0.5162803530693054,0.3197983503341675,0.591090977191925,0.5871698260307312,0.6440271139144897,0.3275912404060364,0.8894959688186646,0.5661601424217224,0.6181538701057434,0.551147997379303,0.5970297455787659,0.6028197407722473,0.6517048478126526,0.3484499454498291,0.8459057211875916,0.5859352946281433,0.633017897605896,0.5776529312133789,0.5728335976600647,0.5573234558105469,0.6690493822097778,0.2968396544456482,0.8514202833175659,0.5391029715538025,0.6572733521461487,0.5691779851913452,0.6007485389709473,NonAssistive,E04.mp4
0.4722340404987335,0.16600359976291656,-0.4170709252357483,0.9942817091941833,0.47921669483184814,0.14315594732761383,-0.4270811080932617,0.9939311742782593,0.48472824692726135,0.14408235251903534,-0.42712023854255676,0.9931550025939941,0.4911918044090271,0.14651331305503845,-0.4272181987762451,0.9938660860061646,0.46673163771629333,0.14016927778720856,-0.41051632165908813,0.9900842308998108,0.46314185857772827,0.13948552310466766,-0.4107089638710022,0.9886479377746582,0.4600365161895752,0.1384846717119217,-0.4108421802520752,0.9919121861457825,0.5059102773666382,0.1549907922744751,-0.3758547306060791,0.9897992014884949,0.4626953601837158,0.14627285301685333,-0.30270397663116455,0.9880574941635132,0.4835212230682373,0.18042990565299988,-0.386909544467926,0.9938855767250061,0.46922194957733154,0.17713840305805206,-0.3659074902534485,0.9931043982505798,0.54608154296875,0.22353947162628174,-0.37922513484954834,0.9966018199920654,0.464693158864975,0.19762839376926422,-0.13877460360527039,0.9985018968582153,0.5135053992271423,0.33680981397628784,-0.3806040287017822,0.8337813019752502,0.4274766743183136,0.2809157967567444,-0.12473095208406448,0.690542459487915,0.37939512729644775,0.3499942123889923,-0.4030267596244812,0.8240179419517517,0.3524071276187897,0.2788147032260895,-0.2846570611000061,0.8116375207901001,0.35681962966918945,0.33644479513168335,-0.44514185190200806,0.7880392074584961,0.3377946615219116,0.26252928376197815,-0.31664443016052246,0.8224595785140991,0.35870152711868286,0.3193691372871399,-0.44285061955451965,0.7796548008918762,0.33670416474342346,0.26034796237945557,-0.3414938747882843,0.8257873058319092,0.3653510808944702,0.3247514069080353,-0.4002940058708191,0.7672803997993469,0.34301984310150146,0.26709941029548645,-0.29983964562416077,0.8092765808105469,0.5641363263130188,0.42589062452316284,-0.08961032330989838,0.9971977472305298,0.5323710441589355,0.4063909947872162,0.08923255652189255,0.9951582551002502,0.5380933284759521,0.551223635673523,0.12912866473197937,0.9058405160903931,0.5144653916358948,0.5210926532745361,0.3223191499710083,0.563305675983429,0.5861226916313171,0.6425050497055054,0.3543863594532013,0.8900655508041382,0.5631715059280396,0.6198847889900208,0.5793904066085815,0.571251392364502,0.6027405858039856,0.648400604724884,0.3780141770839691,0.8486732244491577,0.5841227769851685,0.6313828229904175,0.6083894371986389,0.5554414391517639,0.5600582361221313,0.6657087802886963,0.32568439841270447,0.8553837537765503,0.5377007722854614,0.658255398273468,0.5960994362831116,0.5892893075942993,NonAssistive,E04.mp4
0.4708947539329529,0.1795322597026825,-0.4092338979244232,0.9908251166343689,0.47945475578308105,0.16718043386936188,-0.413542777299881,0.991020679473877,0.4837338626384735,0.16825969517230988,-0.41356873512268066,0.9904746413230896,0.48830100893974304,0.16944201290607452,-0.4136683940887451,0.9915328621864319,0.4707283079624176,0.16272149980068207,-0.407970666885376,0.9840700030326843,0.4677320420742035,0.1610223948955536,-0.4080054461956024,0.9828900694847107,0.46423113346099854,0.15904714167118073,-0.40802687406539917,0.9879345893859863,0.5046024322509766,0.17041848599910736,-0.41718217730522156,0.9852426052093506,0.4675324559211731,0.15798194706439972,-0.3031257092952728,0.9796760678291321,0.4802573025226593,0.18917925655841827,-0.37756264209747314,0.9913761019706726,0.4709734618663788,0.18362542986869812,-0.3568177819252014,0.9884149432182312,0.5459477305412292,0.22434040904045105,-0.4273802638053894,0.996848464012146,0.46381875872612,0.19885694980621338,-0.16022808849811554,0.9983701705932617,0.5105825662612915,0.3412618935108185,-0.42017561197280884,0.8488833904266357,0.4295729398727417,0.27884340286254883,-0.15092062950134277,0.6778688430786133,0.38093703985214233,0.35555312037467957,-0.4368334114551544,0.8382638692855835,0.3532712459564209,0.2744472324848175,-0.34493231773376465,0.8074583411216736,0.3572848439216614,0.3425021767616272,-0.49012789130210876,0.8040301203727722,0.33718249201774597,0.2571287751197815,-0.3822404444217682,0.8187186121940613,0.35994112491607666,0.32611748576164246,-0.49414703249931335,0.7968570590019226,0.3364894688129425,0.25523948669433594,-0.4119381606578827,0.8229857087135315,0.3659752309322357,0.32914212346076965,-0.4379482567310333,0.7831161618232727,0.3429645895957947,0.26265987753868103,-0.36292317509651184,0.8054468035697937,0.562251627445221,0.4260079562664032,-0.09883568435907364,0.9970455765724182,0.5288017392158508,0.40194299817085266,0.09867509454488754,0.9947220087051392,0.5384705066680908,0.5533928275108337,0.12067417800426483,0.9084537625312805,0.5120100378990173,0.5154554843902588,0.33563804626464844,0.5361934304237366,0.5845452547073364,0.6450888514518738,0.35125231742858887,0.8934098482131958,0.558689296245575,0.6183837056159973,0.5995370745658875,0.5510897636413574,0.6017231941223145,0.6492899060249329,0.3750239610671997,0.8535318970680237,0.583952784538269,0.6292796730995178,0.6312687397003174,0.5394379496574402,0.5510233044624329,0.6652783155441284,0.3303438425064087,0.8604611754417419,0.5351665616035461,0.6524226665496826,0.6222742795944214,0.5811397433280945,NonAssistive,E04.mp4
